model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,GW,horizon
LightGBMXT_FULL,,mean_absolute_error,,87.94870185852051,,87.94870185852051,1,True,8,13,1
KNeighborsUnif_FULL,,mean_absolute_error,,2.294644594192505,,2.294644594192505,1,True,6,13,1
KNeighborsDist_FULL,,mean_absolute_error,,3.1130282878875732,,3.1130282878875732,1,True,7,13,1
WeightedEnsemble_L2,-1.5120392869261325,mean_absolute_error,1.0996713638305664,222.89276003837585,0.0006341934204101562,0.983694314956665,2,True,5,13,2
LightGBMXT,-1.5120626159261215,mean_absolute_error,0.39130616188049316,126.81208848953247,0.39130616188049316,126.81208848953247,1,True,3,13,2
LightGBM,-1.5192853673068807,mean_absolute_error,0.7077310085296631,95.09697723388672,0.7077310085296631,95.09697723388672,1,True,4,13,2
KNeighborsUnif,-1.783999997961521,mean_absolute_error,7.36208701133728,11.874037742614746,7.36208701133728,11.874037742614746,1,True,1,13,2
KNeighborsDist,-1.7844809535600246,mean_absolute_error,7.197484016418457,12.872501134872437,7.197484016418457,12.872501134872437,1,True,2,13,2
WeightedEnsemble_L2_FULL,,mean_absolute_error,,247.7716133594513,,0.983694314956665,2,True,10,13,2
LightGBM_FULL,,mean_absolute_error,,95.12798810005188,,95.12798810005188,1,True,9,13,2
LightGBMXT_FULL,,mean_absolute_error,,151.65993094444275,,151.65993094444275,1,True,8,13,2
KNeighborsUnif_FULL,,mean_absolute_error,,14.85029911994934,,14.85029911994934,1,True,6,13,2
KNeighborsDist_FULL,,mean_absolute_error,,12.44213080406189,,12.44213080406189,1,True,7,13,2
WeightedEnsemble_L2,-1.4794692253064248,mean_absolute_error,5.716074228286743,260.4471061229706,0.0008027553558349609,0.15389633178710938,2,True,4,13,3
LightGBMXT,-1.479689772795979,mean_absolute_error,0.5801966190338135,250.59020280838013,0.5801966190338135,250.59020280838013,1,True,3,13,3
KNeighborsUnif,-1.6955199997842312,mean_absolute_error,7.1900224685668945,6.332217216491699,7.1900224685668945,6.332217216491699,1,True,1,13,3
KNeighborsDist,-1.701025804334972,mean_absolute_error,5.135074853897095,9.703006982803345,5.135074853897095,9.703006982803345,1,True,2,13,3
WeightedEnsemble_L2_FULL,,mean_absolute_error,,263.2038061618805,,0.15389633178710938,2,True,8,13,3
LightGBMXT_FULL,,mean_absolute_error,,260.0938491821289,,260.0938491821289,1,True,7,13,3
KNeighborsUnif_FULL,,mean_absolute_error,,4.505784511566162,,4.505784511566162,1,True,5,13,3
KNeighborsDist_FULL,,mean_absolute_error,,2.9560606479644775,,2.9560606479644775,1,True,6,13,3
LightGBMXT,-1.5093941568110605,mean_absolute_error,0.29398345947265625,160.13960123062134,0.29398345947265625,160.13960123062134,1,True,3,13,4
WeightedEnsemble_L2,-1.5093941568110605,mean_absolute_error,0.2946662902832031,160.46286606788635,0.000682830810546875,0.32326483726501465,2,True,5,13,4
LightGBM,-1.534496052312851,mean_absolute_error,0.10678815841674805,64.12822604179382,0.10678815841674805,64.12822604179382,1,True,4,13,4
KNeighborsUnif,-1.785680000591278,mean_absolute_error,12.50272798538208,14.336146831512451,12.50272798538208,14.336146831512451,1,True,1,13,4
KNeighborsDist,-1.7861441920639947,mean_absolute_error,9.925696849822998,16.628215074539185,9.925696849822998,16.628215074539185,1,True,2,13,4
WeightedEnsemble_L2_FULL,,mean_absolute_error,,188.52457284927368,,0.32326483726501465,2,True,10,13,4
LightGBM_FULL,,mean_absolute_error,,46.15018939971924,,46.15018939971924,1,True,9,13,4
LightGBMXT_FULL,,mean_absolute_error,,188.20130801200867,,188.20130801200867,1,True,8,13,4
KNeighborsUnif_FULL,,mean_absolute_error,,12.957816362380981,,12.957816362380981,1,True,6,13,4
KNeighborsDist_FULL,,mean_absolute_error,,5.011889934539795,,5.011889934539795,1,True,7,13,4
WeightedEnsemble_L2,-1.5724959076118072,mean_absolute_error,8.046316623687744,255.08982348442078,0.011763334274291992,1.0695505142211914,2,True,4,13,5
LightGBMXT,-1.5737326952292934,mean_absolute_error,0.41611790657043457,247.17644023895264,0.41611790657043457,247.17644023895264,1,True,3,13,5
KNeighborsUnif,-1.7763200002789497,mean_absolute_error,7.618435382843018,6.843832731246948,7.618435382843018,6.843832731246948,1,True,1,13,5
KNeighborsDist,-1.7849295611672102,mean_absolute_error,3.9302313327789307,8.504949569702148,3.9302313327789307,8.504949569702148,1,True,2,13,5
WeightedEnsemble_L2_FULL,,mean_absolute_error,,182.46082520484924,,1.0695505142211914,2,True,8,13,5
LightGBMXT_FULL,,mean_absolute_error,,173.40990710258484,,173.40990710258484,1,True,7,13,5
KNeighborsUnif_FULL,,mean_absolute_error,,7.981367588043213,,7.981367588043213,1,True,5,13,5
KNeighborsDist_FULL,,mean_absolute_error,,8.828372478485107,,8.828372478485107,1,True,6,13,5
LightGBMXT,-1.5866810045770063,mean_absolute_error,0.9235367774963379,227.10055017471313,0.9235367774963379,227.10055017471313,1,True,3,13,6
WeightedEnsemble_L2,-1.5866810045770063,mean_absolute_error,0.9241781234741211,227.9513099193573,0.0006413459777832031,0.850759744644165,2,True,4,13,6
KNeighborsUnif,-1.8339999999701977,mean_absolute_error,4.114478349685669,6.795767068862915,4.114478349685669,6.795767068862915,1,True,1,13,6
KNeighborsDist,-1.8399237362097949,mean_absolute_error,15.701759099960327,12.668652296066284,15.701759099960327,12.668652296066284,1,True,2,13,6
WeightedEnsemble_L2_FULL,,mean_absolute_error,,210.30330300331116,,0.850759744644165,2,True,8,13,6
LightGBMXT_FULL,,mean_absolute_error,,209.452543258667,,209.452543258667,1,True,7,13,6
KNeighborsUnif_FULL,,mean_absolute_error,,5.306766510009766,,5.306766510009766,1,True,5,13,6
KNeighborsDist_FULL,,mean_absolute_error,,8.12954568862915,,8.12954568862915,1,True,6,13,6
LightGBMXT,-1.4114905090592802,mean_absolute_error,1.2497611045837402,150.62277483940125,1.2497611045837402,150.62277483940125,1,True,3,14,1
WeightedEnsemble_L2,-1.4114905090592802,mean_absolute_error,1.3183374404907227,151.06305766105652,0.06857633590698242,0.44028282165527344,2,True,5,14,1
LightGBM,-1.422191552297771,mean_absolute_error,0.515981912612915,129.66807317733765,0.515981912612915,129.66807317733765,1,True,4,14,1
KNeighborsUnif,-1.7081600007355213,mean_absolute_error,1.2172255516052246,1.2084598541259766,1.2172255516052246,1.2084598541259766,1,True,1,14,1
KNeighborsDist,-1.7094555357863195,mean_absolute_error,0.7617566585540771,1.6316323280334473,0.7617566585540771,1.6316323280334473,1,True,2,14,1
WeightedEnsemble_L2_FULL,,mean_absolute_error,,289.85809087753296,,0.44028282165527344,2,True,10,14,1
LightGBM_FULL,,mean_absolute_error,,158.9259157180786,,158.9259157180786,1,True,9,14,1
LightGBMXT_FULL,,mean_absolute_error,,289.4178080558777,,289.4178080558777,1,True,8,14,1
KNeighborsUnif_FULL,,mean_absolute_error,,4.181772947311401,,4.181772947311401,1,True,6,14,1
KNeighborsDist_FULL,,mean_absolute_error,,7.541349172592163,,7.541349172592163,1,True,7,14,1
LightGBMXT,-1.4764189060389996,mean_absolute_error,0.0392460823059082,177.7866473197937,0.0392460823059082,177.7866473197937,1,True,3,14,2
WeightedEnsemble_L2,-1.4764189060389996,mean_absolute_error,0.0401761531829834,179.78983545303345,0.0009300708770751953,2.003188133239746,2,True,4,14,2
KNeighborsDist,-1.7274947625624948,mean_absolute_error,9.77334189414978,13.874289274215698,9.77334189414978,13.874289274215698,1,True,2,14,2
KNeighborsUnif,-1.7374400002539159,mean_absolute_error,3.7510764598846436,4.523059844970703,3.7510764598846436,4.523059844970703,1,True,1,14,2
WeightedEnsemble_L2_FULL,,mean_absolute_error,,103.01453685760498,,2.003188133239746,2,True,8,14,2
LightGBMXT_FULL,,mean_absolute_error,,101.01134872436523,,101.01134872436523,1,True,7,14,2
KNeighborsUnif_FULL,,mean_absolute_error,,26.55579113960266,,26.55579113960266,1,True,5,14,2
KNeighborsDist_FULL,,mean_absolute_error,,62.98927569389343,,62.98927569389343,1,True,6,14,2
WeightedEnsemble_L2,-1.5072810897409916,mean_absolute_error,17.620933532714844,148.92464065551758,0.0006999969482421875,0.5415449142456055,2,True,4,14,3
LightGBMXT,-1.5075266346037388,mean_absolute_error,0.4924349784851074,139.47817492485046,0.4924349784851074,139.47817492485046,1,True,3,14,3
KNeighborsUnif,-1.6980000024676323,mean_absolute_error,17.127798557281494,8.904920816421509,17.127798557281494,8.904920816421509,1,True,1,14,3
KNeighborsDist,-1.7185564342051745,mean_absolute_error,15.862358808517456,52.46914005279541,15.862358808517456,52.46914005279541,1,True,2,14,3
WeightedEnsemble_L2_FULL,,mean_absolute_error,,122.77807593345642,,0.5415449142456055,2,True,8,14,3
LightGBMXT_FULL,,mean_absolute_error,,109.40030193328857,,109.40030193328857,1,True,7,14,3
KNeighborsUnif_FULL,,mean_absolute_error,,12.836229085922241,,12.836229085922241,1,True,5,14,3
KNeighborsDist_FULL,,mean_absolute_error,,24.52748990058899,,24.52748990058899,1,True,6,14,3
LightGBMXT,-1.515997551669838,mean_absolute_error,0.7932624816894531,193.16235065460205,0.7932624816894531,193.16235065460205,1,True,3,14,4
WeightedEnsemble_L2,-1.515997551669838,mean_absolute_error,0.7938950061798096,193.76152515411377,0.0006325244903564453,0.5991744995117188,2,True,4,14,4
KNeighborsDist,-1.77426364652887,mean_absolute_error,3.307891368865967,17.136606454849243,3.307891368865967,17.136606454849243,1,True,2,14,4
KNeighborsUnif,-1.7770399995923043,mean_absolute_error,16.836998224258423,14.580039501190186,16.836998224258423,14.580039501190186,1,True,1,14,4
WeightedEnsemble_L2_FULL,,mean_absolute_error,,178.6977515220642,,0.5991744995117188,2,True,8,14,4
LightGBMXT_FULL,,mean_absolute_error,,178.0985770225525,,178.0985770225525,1,True,7,14,4
KNeighborsUnif_FULL,,mean_absolute_error,,8.087036609649658,,8.087036609649658,1,True,5,14,4
KNeighborsDist_FULL,,mean_absolute_error,,8.634719133377075,,8.634719133377075,1,True,6,14,4
LightGBMXT,-1.5741043861330486,mean_absolute_error,0.4697723388671875,199.61325335502625,0.4697723388671875,199.61325335502625,1,True,3,14,5
WeightedEnsemble_L2,-1.5741043861330486,mean_absolute_error,0.47054457664489746,203.4534192085266,0.0007722377777099609,3.840165853500366,2,True,4,14,5
KNeighborsUnif,-1.794880000412464,mean_absolute_error,18.511276245117188,7.867827892303467,18.511276245117188,7.867827892303467,1,True,1,14,5
KNeighborsDist,-1.8034579300567508,mean_absolute_error,7.861165523529053,25.162557125091553,7.861165523529053,25.162557125091553,1,True,2,14,5
WeightedEnsemble_L2_FULL,,mean_absolute_error,,234.0270574092865,,3.840165853500366,2,True,8,14,5
LightGBMXT_FULL,,mean_absolute_error,,230.18689155578613,,230.18689155578613,1,True,7,14,5
KNeighborsUnif_FULL,,mean_absolute_error,,64.12879085540771,,64.12879085540771,1,True,5,14,5
KNeighborsDist_FULL,,mean_absolute_error,,9.446237802505493,,9.446237802505493,1,True,6,14,5
LightGBMXT,-1.5466473195429193,mean_absolute_error,0.32609081268310547,197.56842923164368,0.32609081268310547,197.56842923164368,1,True,3,14,6
WeightedEnsemble_L2,-1.5466473195429193,mean_absolute_error,0.3267817497253418,199.74067187309265,0.0006909370422363281,2.1722426414489746,2,True,4,14,6
KNeighborsDist,-1.8203827014874667,mean_absolute_error,8.018908977508545,6.505913019180298,8.018908977508545,6.505913019180298,1,True,2,14,6
KNeighborsUnif,-1.8240799999892712,mean_absolute_error,7.417343616485596,9.574262619018555,7.417343616485596,9.574262619018555,1,True,1,14,6
WeightedEnsemble_L2_FULL,,mean_absolute_error,,192.72730588912964,,2.1722426414489746,2,True,8,14,6
LightGBMXT_FULL,,mean_absolute_error,,190.55506324768066,,190.55506324768066,1,True,7,14,6
KNeighborsUnif_FULL,,mean_absolute_error,,9.404897212982178,,9.404897212982178,1,True,5,14,6
KNeighborsDist_FULL,,mean_absolute_error,,14.329994201660156,,14.329994201660156,1,True,6,14,6
WeightedEnsemble_L2,-1.381354369673878,mean_absolute_error,0.8141067028045654,264.01606917381287,0.005837917327880859,0.35697507858276367,2,True,5,15,1
LightGBMXT,-1.38187183245786,mean_absolute_error,0.41028308868408203,139.3852767944336,0.41028308868408203,139.3852767944336,1,True,3,15,1
LightGBM,-1.3844299796059727,mean_absolute_error,0.39798569679260254,124.27381730079651,0.39798569679260254,124.27381730079651,1,True,4,15,1
KNeighborsUnif,-1.6005600018382073,mean_absolute_error,2.2033321857452393,2.2743890285491943,2.2033321857452393,2.2743890285491943,1,True,1,15,1
KNeighborsDist,-1.6016853447985835,mean_absolute_error,8.18162727355957,6.266179323196411,8.18162727355957,6.266179323196411,1,True,2,15,1
WeightedEnsemble_L2_FULL,,mean_absolute_error,,212.95663380622864,,0.35697507858276367,2,True,10,15,1
LightGBM_FULL,,mean_absolute_error,,129.8408670425415,,129.8408670425415,1,True,9,15,1
LightGBMXT_FULL,,mean_absolute_error,,82.75879168510437,,82.75879168510437,1,True,8,15,1
KNeighborsUnif_FULL,,mean_absolute_error,,2.174222707748413,,2.174222707748413,1,True,6,15,1
KNeighborsDist_FULL,,mean_absolute_error,,4.441185235977173,,4.441185235977173,1,True,7,15,1
WeightedEnsemble_L2,-1.4251893610201776,mean_absolute_error,0.6211593151092529,190.48684549331665,0.0008840560913085938,1.1415843963623047,2,True,5,15,2
LightGBMXT,-1.4258892045715126,mean_absolute_error,0.32807207107543945,94.94784092903137,0.32807207107543945,94.94784092903137,1,True,3,15,2
LightGBM,-1.4280942559688818,mean_absolute_error,0.2922031879425049,94.39742016792297,0.2922031879425049,94.39742016792297,1,True,4,15,2
KNeighborsUnif,-1.6784000003516675,mean_absolute_error,14.904099464416504,8.704461097717285,14.904099464416504,8.704461097717285,1,True,1,15,2
KNeighborsDist,-1.687789965479914,mean_absolute_error,7.17387056350708,8.883985996246338,7.17387056350708,8.883985996246338,1,True,2,15,2
WeightedEnsemble_L2_FULL,,mean_absolute_error,,249.58068442344666,,1.1415843963623047,2,True,10,15,2
LightGBM_FULL,,mean_absolute_error,,91.54331684112549,,91.54331684112549,1,True,9,15,2
LightGBMXT_FULL,,mean_absolute_error,,156.89578318595886,,156.89578318595886,1,True,8,15,2
KNeighborsUnif_FULL,,mean_absolute_error,,6.946945667266846,,6.946945667266846,1,True,6,15,2
KNeighborsDist_FULL,,mean_absolute_error,,9.054086923599243,,9.054086923599243,1,True,7,15,2
LightGBMXT,-1.440608261794783,mean_absolute_error,0.29505252838134766,125.30756711959839,0.29505252838134766,125.30756711959839,1,True,3,15,3
WeightedEnsemble_L2,-1.440608261794783,mean_absolute_error,0.2958414554595947,126.27194571495056,0.0007889270782470703,0.9643785953521729,2,True,5,15,3
LightGBM,-1.446512793040683,mean_absolute_error,0.0853736400604248,115.76025152206421,0.0853736400604248,115.76025152206421,1,True,4,15,3
KNeighborsUnif,-1.6796800009906292,mean_absolute_error,12.593568086624146,10.330764055252075,12.593568086624146,10.330764055252075,1,True,1,15,3
KNeighborsDist,-1.6848760543558747,mean_absolute_error,7.260135650634766,4.601733922958374,7.260135650634766,4.601733922958374,1,True,2,15,3
WeightedEnsemble_L2_FULL,,mean_absolute_error,,91.07685470581055,,0.9643785953521729,2,True,10,15,3
LightGBM_FULL,,mean_absolute_error,,145.0314393043518,,145.0314393043518,1,True,9,15,3
LightGBMXT_FULL,,mean_absolute_error,,90.11247611045837,,90.11247611045837,1,True,8,15,3
KNeighborsUnif_FULL,,mean_absolute_error,,5.280102491378784,,5.280102491378784,1,True,6,15,3
KNeighborsDist_FULL,,mean_absolute_error,,8.635502338409424,,8.635502338409424,1,True,7,15,3
WeightedEnsemble_L2,-1.4695032852321863,mean_absolute_error,0.4636204242706299,254.64548349380493,0.0006630420684814453,1.6774036884307861,2,True,5,15,4
LightGBMXT,-1.4708985611215233,mean_absolute_error,0.16699576377868652,186.52770924568176,0.16699576377868652,186.52770924568176,1,True,3,15,4
LightGBM,-1.4721469341695308,mean_absolute_error,0.2959616184234619,66.44037055969238,0.2959616184234619,66.44037055969238,1,True,4,15,4
KNeighborsDist,-1.7250088621405886,mean_absolute_error,3.2643582820892334,4.998313903808594,3.2643582820892334,4.998313903808594,1,True,2,15,4
KNeighborsUnif,-1.7268800007641316,mean_absolute_error,4.56926965713501,4.21235203742981,4.56926965713501,4.21235203742981,1,True,1,15,4
WeightedEnsemble_L2_FULL,,mean_absolute_error,,215.3901128768921,,1.6774036884307861,2,True,10,15,4
LightGBM_FULL,,mean_absolute_error,,91.25963854789734,,91.25963854789734,1,True,9,15,4
LightGBMXT_FULL,,mean_absolute_error,,122.45307064056396,,122.45307064056396,1,True,8,15,4
KNeighborsUnif_FULL,,mean_absolute_error,,7.096993684768677,,7.096993684768677,1,True,6,15,4
KNeighborsDist_FULL,,mean_absolute_error,,5.027673244476318,,5.027673244476318,1,True,7,15,4
LightGBMXT,-1.6591134045100786,mean_absolute_error,6.895528316497803,97.11616683006287,6.895528316497803,97.11616683006287,1,True,3,15,5
WeightedEnsemble_L2,-1.6591134045100786,mean_absolute_error,6.896172761917114,98.47978281974792,0.0006444454193115234,1.3636159896850586,2,True,5,15,5
LightGBM,-1.6758092627942562,mean_absolute_error,1.0599424839019775,101.75967812538147,1.0599424839019775,101.75967812538147,1,True,4,15,5
KNeighborsUnif,-1.90007999817729,mean_absolute_error,7.8039391040802,11.151379346847534,7.8039391040802,11.151379346847534,1,True,1,15,5
KNeighborsDist,-1.9055928166244178,mean_absolute_error,6.920684814453125,17.293357610702515,6.920684814453125,17.293357610702515,1,True,2,15,5
WeightedEnsemble_L2_FULL,,mean_absolute_error,,174.74403309822083,,1.3636159896850586,2,True,10,15,5
LightGBM_FULL,,mean_absolute_error,,80.62506628036499,,80.62506628036499,1,True,9,15,5
LightGBMXT_FULL,,mean_absolute_error,,173.38041710853577,,173.38041710853577,1,True,8,15,5
KNeighborsUnif_FULL,,mean_absolute_error,,6.400059938430786,,6.400059938430786,1,True,6,15,5
KNeighborsDist_FULL,,mean_absolute_error,,10.728234767913818,,10.728234767913818,1,True,7,15,5
LightGBMXT,-1.539206442665885,mean_absolute_error,0.3931293487548828,249.72016024589539,0.3931293487548828,249.72016024589539,1,True,3,15,6
WeightedEnsemble_L2,-1.539206442665885,mean_absolute_error,0.39388418197631836,249.93639612197876,0.0007548332214355469,0.21623587608337402,2,True,4,15,6
KNeighborsUnif,-1.809519998818636,mean_absolute_error,4.119396686553955,4.330310344696045,4.119396686553955,4.330310344696045,1,True,1,15,6
KNeighborsDist,-1.818301332079619,mean_absolute_error,7.885178565979004,4.130642652511597,7.885178565979004,4.130642652511597,1,True,2,15,6
WeightedEnsemble_L2_FULL,,mean_absolute_error,,169.03259992599487,,0.21623587608337402,2,True,8,15,6
LightGBMXT_FULL,,mean_absolute_error,,168.8163640499115,,168.8163640499115,1,True,7,15,6
KNeighborsUnif_FULL,,mean_absolute_error,,4.2464704513549805,,4.2464704513549805,1,True,5,15,6
KNeighborsDist_FULL,,mean_absolute_error,,4.4866766929626465,,4.4866766929626465,1,True,6,15,6
LightGBMXT,-1.3615940787181258,mean_absolute_error,0.18197369575500488,174.15953016281128,0.18197369575500488,174.15953016281128,1,True,3,16,1
WeightedEnsemble_L2,-1.3615940787181258,mean_absolute_error,0.1928541660308838,174.38027238845825,0.010880470275878906,0.22074222564697266,2,True,4,16,1
