Season,Player Name,GW,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,match_identifier
2021-22,Oliver Skipp,8,0,0,0.0,90,DMC,Newcastle United,Tottenham,2,3,2021-10-17,7198,2021,0,0.0,0,0,0,0.0,0.47909000515937805,0.47909000515937805,16452
2021-22,Oliver Skipp,7,0,0,0.0,90,DMC,Tottenham,Aston Villa,2,1,2021-10-03,7198,2021,0,0.0,0,0,0,0.0,0.2498520016670227,0.2498520016670227,16443
2021-22,Oliver Skipp,6,0,0,0.0,42,Sub,Arsenal,Tottenham,3,1,2021-09-26,7198,2021,0,0.0,0,0,0,0.0,0.043183401226997375,0.043183401226997375,16434
2021-22,Oliver Skipp,5,0,0,0.0,27,Sub,Tottenham,Chelsea,0,3,2021-09-19,7198,2021,0,0.0,0,0,0,0.0,0.026732100173830986,0.026732100173830986,16425
2021-22,Oliver Skipp,4,0,0,0.0,90,MC,Crystal Palace,Tottenham,3,0,2021-09-11,7198,2021,0,0.0,0,0,0,0.0,0.0,0.0,16406
2021-22,Oliver Skipp,3,0,0,0.0,90,DMC,Tottenham,Watford,1,0,2021-08-29,7198,2021,0,0.0,0,0,0,0.0,0.1320589929819107,0.1320589929819107,16404
2021-22,Oliver Skipp,2,0,0,0.0,90,MC,Wolverhampton Wanderers,Tottenham,0,1,2021-08-22,7198,2021,0,0.0,0,0,0,0.0,0.0,0.0,16393
2021-22,Oliver Skipp,1,0,0,0.0,90,DMC,Tottenham,Manchester City,1,0,2021-08-15,7198,2021,0,0.0,0,0,0,0.0,0.019126299768686295,0.019126299768686295,16385
2021-22,Jason Steele,12,0,0,0.0,90,GK,Aston Villa,Brighton,2,0,2021-11-20,7235,2021,0,0.0,0,0,0,0.0,0.0,0.0,16486
2021-22,Imran Louza,35,0,1,0.026838399469852448,90,MC,Watford,Burnley,1,2,2022-04-30,7278,2021,0,0.07204390317201614,0,1,0,0.026838399469852448,0.026838399469852448,0.0,16718
2021-22,Imran Louza,34,0,0,0.0,77,MC,Manchester City,Watford,5,1,2022-04-23,7278,2021,0,0.14805400371551514,0,1,0,0.0,0.20853599905967712,0.20853599905967712,16707
2021-22,Imran Louza,33,0,4,0.6008409857749939,90,MC,Watford,Brentford,1,2,2022-04-16,7278,2021,0,0.0,0,0,0,0.6008409857749939,1.1172200441360474,0.5745689868927002,16698
2021-22,Imran Louza,32,0,2,0.07235009968280792,90,MC,Watford,Leeds,0,3,2022-04-09,7278,2021,0,0.0,0,0,0,0.07235009968280792,0.02557850070297718,0.018758999183773994,16686
2021-22,Imran Louza,31,0,0,0.0,80,DMC,Liverpool,Watford,2,0,2022-04-02,7278,2021,0,0.013662800192832947,0,1,0,0.0,0.0,0.0,16680
2021-22,Imran Louza,29,0,1,0.1448570042848587,90,MC,Southampton,Watford,1,2,2022-03-13,7278,2021,0,0.06052890047430992,0,1,0,0.1448570042848587,0.2053859978914261,0.0,16664
2021-22,Imran Louza,28,0,2,0.07083660364151001,90,MC,Wolverhampton Wanderers,Watford,4,0,2022-03-10,7278,2021,0,0.05604970082640648,0,1,0,0.07083660364151001,0.15304400026798248,0.14732100069522858,16565
2021-22,Imran Louza,28,0,1,0.0528549998998642,66,MC,Watford,Arsenal,2,3,2022-03-06,7278,2021,0,0.0,0,0,0,0.0528549998998642,0.14899800717830658,0.14899800717830658,16654
2021-22,Imran Louza,27,0,1,0.013895000331103802,90,MC,Manchester United,Watford,0,0,2022-02-26,7278,2021,0,0.03790869936347008,0,1,0,0.013895000331103802,0.2339169979095459,0.22002199292182922,16643
2021-22,Imran Louza,26,0,0,0.0,90,MC,Watford,Crystal Palace,1,4,2022-02-23,7278,2021,0,0.0,0,0,0,0.0,0.12273299694061279,0.12273299694061279,16553
2021-22,Imran Louza,26,0,0,0.0,90,MC,Aston Villa,Watford,0,1,2022-02-19,7278,2021,0,0.0,0,0,0,0.0,1.1033799648284912,1.1033799648284912,16627
2021-22,Imran Louza,25,0,1,0.05498030036687851,43,Sub,Watford,Brighton,0,2,2022-02-12,7278,2021,0,0.0,0,0,0,0.05498030036687851,0.05498030036687851,0.0,16625
2021-22,Imran Louza,24,0,0,0.0,13,Sub,West Ham,Watford,1,0,2022-02-08,7278,2021,0,0.0,0,0,0,0.0,0.0,0.0,16610
2021-22,Imran Louza,21,0,0,0.0,90,MC,Watford,Tottenham,0,1,2022-01-01,7278,2021,0,0.04722660034894943,0,1,0,0.0,0.0,0.0,16585
2021-22,Imran Louza,20,0,0,0.0,51,Sub,Watford,West Ham,1,4,2021-12-28,7278,2021,0,0.0866909995675087,0,2,0,0.0,0.03819340094923973,0.03819340094923973,16569
2021-22,Imran Louza,15,0,0,0.0,48,DMC,Watford,Manchester City,1,3,2021-12-04,7278,2021,0,0.0,0,1,0,0.0,0.0,0.0,16523
2021-22,Imran Louza,14,0,3,0.08312919735908508,79,DMC,Watford,Chelsea,1,2,2021-12-01,7278,2021,0,0.049002401530742645,0,1,0,0.08312919735908508,0.01567620038986206,0.0,16509
2021-22,Imran Louza,13,0,0,0.0,48,DMC,Leicester,Watford,4,2,2021-11-28,7278,2021,0,0.0,0,0,0,0.0,0.0,0.0,16502
2021-22,Imran Louza,12,0,1,0.05226710066199303,80,MC,Watford,Manchester United,4,1,2021-11-20,7278,2021,0,0.23804600536823273,0,3,0,0.05226710066199303,0.03166469931602478,0.03166469931602478,16494
2021-22,Imran Louza,2,0,0,0.0,48,MC,Brighton,Watford,2,0,2021-08-21,7278,2021,0,0.023562399670481682,0,1,0,0.0,0.06461240351200104,0.04104990139603615,16391
2021-22,Yan Valery,33,0,0,0.0,90,DC,Burnley,Southampton,2,0,2022-04-21,7280,2021,0,0.0,0,0,0,0.0,0.2860409915447235,0.2860409915447235,16667
2021-22,Yan Valery,33,0,0,0.0,90,DC,Southampton,Arsenal,1,0,2022-04-16,7280,2021,0,0.0,0,0,0,0.0,0.017765499651432037,0.017765499651432037,16700
2021-22,Yan Valery,32,0,0,0.0,55,Sub,Southampton,Chelsea,0,6,2022-04-09,7280,2021,0,0.0,0,0,0,0.0,0.44397398829460144,0.44397398829460144,16687
2021-22,Yan Valery,28,0,1,0.011477899737656116,43,Sub,Aston Villa,Southampton,4,0,2022-03-05,7280,2021,0,0.25505098700523376,0,1,0,0.011477899737656116,0.24745699763298035,0.23597900569438934,16646
2021-22,Yan Valery,20,0,1,0.013595299795269966,90,DC,Southampton,Tottenham,1,1,2021-12-28,7280,2021,0,0.0,0,0,0,0.013595299795269966,0.14369900524616241,0.13010400533676147,16575
2021-22,Diogo Dalot,38,0,0,0.0,80,DR,Crystal Palace,Manchester United,1,0,2022-05-22,7281,2021,0,0.0,0,0,0,0.0,0.0721966028213501,0.0721966028213501,16751
2021-22,Diogo Dalot,36,0,1,0.019832000136375427,90,DR,Brighton,Manchester United,4,0,2022-05-07,7281,2021,0,0.018157100304961205,0,1,0,0.019832000136375427,0.018157100304961205,0.018157100304961205,16733
2021-22,Diogo Dalot,35,0,0,0.0,90,DR,Manchester United,Brentford,3,0,2022-05-02,7281,2021,0,0.0,0,0,0,0.0,0.7161160111427307,0.7161160111427307,16722
2021-22,Diogo Dalot,34,0,0,0.0,90,DR,Manchester United,Chelsea,1,1,2022-04-28,7281,2021,0,0.0,0,0,0,0.0,0.09001190215349197,0.09001190215349197,16742
2021-22,Diogo Dalot,34,0,2,0.2602140009403229,90,DR,Arsenal,Manchester United,3,1,2022-04-23,7281,2021,0,0.04963209852576256,0,1,0,0.2602140009403229,1.0120099782943726,0.7517989873886108,16715
2021-22,Diogo Dalot,33,0,0,0.0,90,DML,Liverpool,Manchester United,4,0,2022-04-19,7281,2021,0,0.0,0,0,0,0.0,0.0,0.0,16669
2021-22,Diogo Dalot,33,0,1,0.0489921011030674,90,DR,Manchester United,Norwich,3,2,2022-04-16,7281,2021,0,0.21874600648880005,0,2,0,0.0489921011030674,0.5244259834289551,0.47543400526046753,16702
2021-22,Diogo Dalot,31,0,1,0.03476149961352348,90,DR,Manchester United,Leicester,1,1,2022-04-02,7281,2021,0,0.09246499836444855,0,2,0,0.03476149961352348,0.22581300139427185,0.1444139927625656,16679
2021-22,Diogo Dalot,29,0,0,0.0,90,DR,Manchester United,Tottenham,3,2,2022-03-12,7281,2021,0,0.0,0,0,0,0.0,0.8634880185127258,0.8634880185127258,16663
2021-22,Diogo Dalot,25,0,1,0.016255900263786316,90,DR,Manchester United,Brighton,2,0,2022-02-15,7281,2021,0,0.020531799644231796,0,1,0,0.016255900263786316,0.13915300369262695,0.11862099915742874,16549
2021-22,Diogo Dalot,25,0,1,0.05845339968800545,90,DR,Manchester United,Southampton,1,1,2022-02-12,7281,2021,0,0.0,0,0,0,0.05845339968800545,1.0241999626159668,0.9657469987869263,16621
2021-22,Diogo Dalot,24,0,0,0.0,90,DR,Burnley,Manchester United,1,1,2022-02-08,7281,2021,0,0.16748599708080292,0,2,0,0.0,0.21923699975013733,0.051751598715782166,16608
2021-22,Diogo Dalot,23,0,2,0.06556180119514465,90,DR,Manchester United,West Ham,1,0,2022-01-22,7281,2021,0,0.07948769629001617,0,2,0,0.06556180119514465,0.22292399406433105,0.07787469774484634,16603
2021-22,Diogo Dalot,22,0,1,0.021292999386787415,90,DR,Brentford,Manchester United,1,3,2022-01-19,7281,2021,0,0.0,0,0,0,0.021292999386787415,0.6585990190505981,0.6373059749603271,16537
2021-22,Diogo Dalot,22,0,0,0.0,90,DR,Aston Villa,Manchester United,2,2,2022-01-15,7281,2021,0,0.051834698766469955,0,2,0,0.0,0.1859080046415329,0.13407300412654877,16586
2021-22,Diogo Dalot,20,0,0,0.0,7,Sub,Manchester United,Burnley,3,1,2021-12-30,7281,2021,0,0.0,0,0,0,0.0,0.0,0.0,16574
2021-22,Diogo Dalot,19,0,0,0.0,90,DR,Newcastle United,Manchester United,1,1,2021-12-27,7281,2021,0,0.0810507982969284,0,1,0,0.0,0.6649460196495056,0.5838959813117981,16561
2021-22,Diogo Dalot,16,0,1,0.043424900621175766,90,DR,Norwich,Manchester United,0,1,2021-12-11,7281,2021,0,0.0,0,0,0,0.043424900621175766,0.08760040253400803,0.04417559877038002,16535
2021-22,Diogo Dalot,15,0,1,0.06883340328931808,90,DR,Manchester United,Crystal Palace,1,0,2021-12-05,7281,2021,0,0.02167380042374134,0,1,0,0.06883340328931808,0.43301698565483093,0.3641839921474457,16519
2021-22,Diogo Dalot,14,0,1,0.022716499865055084,90,DR,Manchester United,Arsenal,3,2,2021-12-02,7281,2021,0,0.0,0,0,0,0.022716499865055084,0.5980029702186584,0.5752859711647034,16512
2021-22,Diogo Dalot,12,0,0,0.0,2,Sub,Watford,Manchester United,4,1,2021-11-20,7281,2021,0,0.0,0,0,0,0.0,0.0,0.0,16494
2021-22,Diogo Dalot,9,0,0,0.0,23,Sub,Manchester United,Liverpool,0,5,2021-10-24,7281,2021,0,0.04467429965734482,0,1,0,0.0,0.04467429965734482,0.0,16463
2021-22,Diogo Dalot,6,0,0,0.0,57,Sub,Manchester United,Aston Villa,0,1,2021-09-25,7281,2021,0,0.0,0,0,0,0.0,0.07053019851446152,0.07053019851446152,16431
2021-22,Diogo Dalot,3,0,0,0.0,1,Sub,Wolverhampton Wanderers,Manchester United,0,1,2021-08-29,7281,2021,0,0.0,0,0,0,0.0,0.0,0.0,16405
2021-22,Ben White,37,0,0,0.0,90,DC,Newcastle United,Arsenal,2,0,2022-05-16,7298,2021,0,0.05755849927663803,0,1,0,0.0,0.05755849927663803,0.0,16741
2021-22,Ben White,34,0,0,0.0,90,DC,Arsenal,Manchester United,3,1,2022-04-23,7298,2021,0,0.0,0,0,0,0.0,0.020430399104952812,0.020430399104952812,16715
2021-22,Ben White,33,0,0,0.0,90,DR,Chelsea,Arsenal,2,4,2022-04-20,7298,2021,0,0.0,0,0,0,0.0,0.23943300545215607,0.23943300545215607,16618
2021-22,Ben White,33,0,0,0.0,90,DC,Southampton,Arsenal,1,0,2022-04-16,7298,2021,0,0.0,0,0,0,0.0,0.19384199380874634,0.19384199380874634,16700
2021-22,Ben White,32,0,0,0.0,90,DC,Arsenal,Brighton,1,2,2022-04-09,7298,2021,0,0.0,0,0,0,0.0,0.7125080227851868,0.7125080227851868,16695
2021-22,Ben White,31,0,0,0.0,90,DC,Crystal Palace,Arsenal,3,0,2022-04-04,7298,2021,0,0.0,0,0,0,0.0,0.4360870122909546,0.4360870122909546,16682
2021-22,Ben White,30,0,0,0.0,90,DC,Aston Villa,Arsenal,0,1,2022-03-19,7298,2021,0,0.0,0,0,0,0.0,0.8155459761619568,0.8155459761619568,16666
2021-22,Ben White,29,0,0,0.0,90,DC,Arsenal,Liverpool,0,2,2022-03-16,7298,2021,0,0.0,0,0,0,0.0,0.032357700169086456,0.032357700169086456,16636
2021-22,Ben White,29,0,2,0.1822340041399002,90,DC,Arsenal,Leicester,2,0,2022-03-13,7298,2021,0,0.0,0,0,0,0.1822340041399002,0.4144209921360016,0.31800299882888794,16656
2021-22,Ben White,28,0,2,0.1319579929113388,90,DC,Watford,Arsenal,2,3,2022-03-06,7298,2021,0,0.0,0,0,0,0.1319579929113388,0.1414950042963028,0.04557820037007332,16654
2021-22,Ben White,26,0,1,0.048378098756074905,90,DC,Arsenal,Wolverhampton Wanderers,2,1,2022-02-24,7298,2021,0,0.08974120020866394,0,1,0,0.048378098756074905,0.872871994972229,0.872871994972229,16566
2021-22,Ben White,26,0,2,0.09430810064077377,90,DC,Arsenal,Brentford,2,1,2022-02-19,7298,2021,0,0.16590900719165802,0,2,0,0.09430810064077377,0.14045099914073944,0.05218710005283356,16626
2021-22,Ben White,24,0,1,0.10430199652910233,90,DC,Wolverhampton Wanderers,Arsenal,0,1,2022-02-10,7298,2021,0,0.1378459930419922,0,1,0,0.10430199652910233,0.22412200272083282,0.1198199987411499,16611
2021-22,Ben White,23,0,1,0.016981299966573715,90,DR,Arsenal,Burnley,0,0,2022-01-23,7298,2021,0,0.020440300926566124,0,1,0,0.016981299966573715,0.6276419758796692,0.5902199745178223,16596
2021-22,Ben White,21,0,0,0.0,90,DC,Arsenal,Manchester City,1,2,2022-01-01,7298,2021,0,0.0,0,0,0,0.0,0.1339779943227768,0.1339779943227768,16576
2021-22,Ben White,19,0,0,0.0,90,DR,Norwich,Arsenal,0,5,2021-12-26,7298,2021,0,0.0,0,0,0,0.0,0.6830450296401978,0.6830450296401978,16562
2021-22,Ben White,18,0,0,0.0,90,DC,Leeds,Arsenal,1,4,2021-12-18,7298,2021,0,0.07401119917631149,0,1,0,0.0,0.41969698667526245,0.3456859886646271,16548
2021-22,Ben White,17,0,0,0.0,90,DC,Arsenal,West Ham,2,0,2021-12-15,7298,2021,0,0.0,0,0,0,0.0,0.20743000507354736,0.20743000507354736,16536
2021-22,Ben White,16,0,0,0.0,90,DC,Arsenal,Southampton,3,0,2021-12-11,7298,2021,0,0.0,0,0,0,0.0,0.360835999250412,0.360835999250412,16526
2021-22,Ben White,15,0,0,0.0,90,DC,Everton,Arsenal,2,1,2021-12-06,7298,2021,0,0.0,0,0,0,0.0,0.23112599551677704,0.23112599551677704,16517
2021-22,Ben White,14,0,1,0.016838600859045982,90,DC,Manchester United,Arsenal,3,2,2021-12-02,7298,2021,0,0.041814401745796204,0,1,0,0.016838600859045982,0.08816040307283401,0.04634600132703781,16512
2021-22,Ben White,13,0,0,0.0,90,DC,Arsenal,Newcastle United,2,0,2021-11-27,7298,2021,0,0.0,0,0,0,0.0,0.8000950217247009,0.8000950217247009,16496
2021-22,Ben White,12,0,0,0.0,90,DC,Liverpool,Arsenal,4,0,2021-11-20,7298,2021,0,0.0,0,0,0,0.0,0.10060600191354752,0.10060600191354752,16489
2021-22,Ben White,11,0,0,0.0,90,DC,Arsenal,Watford,1,0,2021-11-07,7298,2021,0,0.0,0,0,0,0.0,0.19384899735450745,0.19384899735450745,16476
2021-22,Ben White,10,0,0,0.0,90,DC,Leicester,Arsenal,0,2,2021-10-30,7298,2021,0,0.0,0,0,0,0.0,0.03321170061826706,0.03321170061826706,16468
2021-22,Ben White,9,0,0,0.0,90,DC,Arsenal,Aston Villa,3,1,2021-10-22,7298,2021,0,0.0,0,0,0,0.0,0.4995979964733124,0.4995979964733124,16456
2021-22,Ben White,8,0,2,0.0927354022860527,90,DC,Arsenal,Crystal Palace,2,2,2021-10-18,7298,2021,0,0.45145899057388306,0,1,0,0.0927354022860527,0.11442200094461441,0.11442200094461441,16446
2021-22,Ben White,7,0,0,0.0,90,DC,Brighton,Arsenal,0,0,2021-10-02,7298,2021,0,0.06467340141534805,0,1,0,0.0,0.0558524988591671,0.0558524988591671,16436
2021-22,Ben White,6,0,0,0.0,90,DC,Arsenal,Tottenham,3,1,2021-09-26,7298,2021,0,0.0,0,0,0,0.0,0.5881779789924622,0.5881779789924622,16434
2021-22,Ben White,5,0,0,0.0,90,DC,Burnley,Arsenal,0,1,2021-09-18,7298,2021,0,0.0,0,0,0,0.0,0.14737899601459503,0.14737899601459503,16419
2021-22,Ben White,4,0,0,0.0,90,DC,Arsenal,Norwich,1,0,2021-09-11,7298,2021,0,0.08872540295124054,0,3,0,0.0,0.20289699733257294,0.13400599360466003,16407
2021-22,Ben White,1,0,0,0.0,90,DC,Brentford,Arsenal,2,0,2021-08-13,7298,2021,0,0.0,0,0,0,0.0,0.2119159996509552,0.2119159996509552,16376
2021-22,Bryan Gil Salvatierra,-1,0,0,0.0,48,ML,Valencia,Celta Vigo,2,0,2022-05-21,7338,2021,0,0.0,0,0,0,0.0,0.364998996257782,0.364998996257782,17513
2021-22,Bryan Gil Salvatierra,37,0,2,0.644307017326355,13,Sub,Espanyol,Valencia,1,1,2022-05-15,7338,2021,0,0.0,0,0,0,0.644307017326355,0.644307017326355,0.0,17503
2021-22,Bryan Gil Salvatierra,36,0,1,0.3320159912109375,64,FW,Valencia,Real Betis,0,3,2022-05-10,7338,2021,0,0.0235385000705719,0,1,0,0.3320159912109375,0.37409698963165283,0.018541600555181503,17493
2021-22,Bryan Gil Salvatierra,35,0,0,0.0,1,Sub,Valencia,Levante,1,1,2022-04-30,7338,2021,0,0.0,0,0,0,0.0,0.0,0.0,17473
2021-22,Bryan Gil Salvatierra,33,0,1,0.055922698229551315,74,ML,Valencia,Osasuna,1,2,2022-04-16,7338,2021,0,0.01244639977812767,0,1,0,0.055922698229551315,0.055922698229551315,0.055922698229551315,17454
2021-22,Bryan Gil Salvatierra,31,0,0,0.0,78,AMC,Valencia,Cadiz,0,0,2022-04-03,7338,2021,0,0.0,0,0,0,0.0,0.016515599563717842,0.016515599563717842,17435
2021-22,Bryan Gil Salvatierra,30,0,0,0.0,79,MR,Elche,Valencia,0,1,2022-03-19,7338,2021,0,0.0,0,0,0,0.0,0.4298720061779022,0.4298720061779022,17425
2021-22,Bryan Gil Salvatierra,29,0,1,0.06336349993944168,78,AMC,Getafe,Valencia,0,0,2022-03-12,7338,2021,0,0.0,0,0,0,0.06336349993944168,0.06336349993944168,0.0,17410
2021-22,Bryan Gil Salvatierra,28,0,0,0.0,16,Sub,Valencia,Granada,3,1,2022-03-05,7338,2021,0,0.0,0,0,0,0.0,0.0,0.0,17404
2021-22,Bryan Gil Salvatierra,27,0,1,0.2053689956665039,90,AMC,Mallorca,Valencia,0,1,2022-02-26,7338,2021,0,0.2127780020236969,0,2,0,0.2053689956665039,0.3313499987125397,0.028532199561595917,17388
2021-22,Bryan Gil Salvatierra,26,0,1,0.01851310022175312,90,ML,Valencia,Barcelona,1,4,2022-02-20,7338,2021,0,0.4274449944496155,1,3,0,0.01851310022175312,0.4866679906845093,0.07554119825363159,17384
2021-22,Bryan Gil Salvatierra,25,0,0,0.0,42,Sub,Alaves,Valencia,2,1,2022-02-13,7338,2021,0,0.13527199625968933,0,1,0,0.0,0.07628119736909866,0.07628119736909866,17366
2021-22,Bryan Gil Salvatierra,-1,0,4,0.22754600644111633,90,FW,Valencia,Real Sociedad,0,0,2022-02-06,7338,2021,0,0.5452100038528442,0,2,0,0.22754600644111633,0.7368770241737366,0.030090799555182457,17364
2021-22,Bryan Gil Salvatierra,23,0,0,0.0,1,Sub,Chelsea,Tottenham,2,0,2022-01-23,7338,2021,0,0.0,0,0,0,0.0,0.0,0.0,16598
2021-22,Bryan Gil Salvatierra,21,0,0,0.0,1,Sub,Watford,Tottenham,0,1,2022-01-01,7338,2021,0,0.0,0,0,0,0.0,0.07298020273447037,0.07298020273447037,16585
2021-22,Bryan Gil Salvatierra,20,0,1,0.10067100077867508,10,Sub,Southampton,Tottenham,1,1,2021-12-28,7338,2021,0,0.05881970003247261,0,1,0,0.10067100077867508,0.319007009267807,0.15951600670814514,16575
2021-22,Bryan Gil Salvatierra,19,0,0,0.0,12,Sub,Tottenham,Crystal Palace,3,0,2021-12-26,7338,2021,0,0.04560460150241852,0,1,0,0.0,0.1843940019607544,0.1843940019607544,16563
2021-22,Bryan Gil Salvatierra,9,0,0,0.0,5,Sub,West Ham,Tottenham,1,0,2021-10-24,7338,2021,0,0.0,0,0,0,0.0,0.0,0.0,16465
2021-22,Bryan Gil Salvatierra,7,0,0,0.0,1,Sub,Tottenham,Aston Villa,2,1,2021-10-03,7338,2021,0,0.0,0,0,0,0.0,0.0,0.0,16443
2021-22,Bryan Gil Salvatierra,6,0,0,0.0,18,Sub,Arsenal,Tottenham,3,1,2021-09-26,7338,2021,0,0.0,0,0,0,0.0,0.2991879880428314,0.2991879880428314,16434
2021-22,Bryan Gil Salvatierra,5,0,0,0.0,27,Sub,Tottenham,Chelsea,0,3,2021-09-19,7338,2021,0,0.0,0,0,0,0.0,0.026732100173830986,0.026732100173830986,16425
2021-22,Bryan Gil Salvatierra,3,0,0,0.0,1,Sub,Tottenham,Watford,1,0,2021-08-29,7338,2021,0,0.0,0,0,0,0.0,0.0,0.0,16404
2021-22,Ozan Kabak,29,0,0,0.0,90,DC,Leeds,Norwich,2,1,2022-03-13,7376,2021,0,0.0,0,0,0,0.0,0.48895999789237976,0.48895999789237976,16662
2021-22,Ozan Kabak,28,0,0,0.0,90,DC,Norwich,Chelsea,1,3,2022-03-10,7376,2021,0,0.018363000825047493,0,1,0,0.0,0.029258400201797485,0.010895400308072567,16672
2021-22,Ozan Kabak,19,0,0,0.0,90,DC,Norwich,Arsenal,0,5,2021-12-26,7376,2021,0,0.0,0,0,0,0.0,0.07118730247020721,0.07118730247020721,16562
2021-22,Ozan Kabak,17,0,0,0.0,45,DC,Norwich,Aston Villa,0,2,2021-12-14,7376,2021,0,0.0,0,0,0,0.0,0.02394229918718338,0.02394229918718338,16541
2021-22,Ozan Kabak,16,0,2,0.36944401264190674,90,DC,Norwich,Manchester United,0,1,2021-12-11,7376,2021,0,0.0,0,0,0,0.36944401264190674,0.0,0.0,16535
2021-22,Ozan Kabak,10,0,0,0.0,90,DC,Norwich,Leeds,1,2,2021-10-31,7376,2021,0,0.0,0,0,0,0.0,0.06728760153055191,0.06728760153055191,16472
2021-22,Ozan Kabak,9,0,1,0.021883899345993996,90,DC,Chelsea,Norwich,7,0,2021-10-23,7376,2021,0,0.0,0,0,0,0.021883899345993996,0.021883899345993996,0.0,16459
2021-22,Ozan Kabak,8,0,1,0.04552450031042099,90,DC,Norwich,Brighton,0,0,2021-10-16,7376,2021,0,0.0,0,0,0,0.04552450031042099,0.04552450031042099,0.0,16453
2021-22,Ozan Kabak,7,0,1,0.14389599859714508,90,DC,Burnley,Norwich,0,0,2021-10-02,7376,2021,0,0.0,0,0,0,0.14389599859714508,0.0,0.0,16437
2021-22,Ozan Kabak,6,0,0,0.0,71,DC,Everton,Norwich,2,0,2021-09-25,7376,2021,0,0.01197080034762621,0,1,0,0.0,0.01197080034762621,0.0,16428
2021-22,Ozan Kabak,5,0,0,0.0,90,DC,Norwich,Watford,1,3,2021-09-18,7376,2021,0,0.0,0,0,0,0.0,0.15655599534511566,0.15655599534511566,16418
2021-22,Harvey Elliott,37,0,3,0.13312000036239624,68,MC,Southampton,Liverpool,1,2,2022-05-17,7546,2021,0,0.09079790115356445,0,3,0,0.13312000036239624,0.41688600182533264,0.28150999546051025,16740
2021-22,Harvey Elliott,24,0,0,0.0,29,Sub,Liverpool,Leicester,2,0,2022-02-10,7546,2021,0,0.06736250221729279,0,1,0,0.0,0.7576169967651367,0.6902549862861633,16614
2021-22,Harvey Elliott,4,0,3,0.22269399464130402,65,MC,Leeds,Liverpool,0,3,2021-09-12,7546,2021,0,0.0635284036397934,0,1,0,0.22269399464130402,0.4580659866333008,0.1718440055847168,16414
2021-22,Harvey Elliott,3,0,2,0.09163569658994675,90,MC,Liverpool,Chelsea,1,1,2021-08-28,7546,2021,0,0.047551099210977554,0,1,0,0.09163569658994675,0.5387189984321594,0.4470829963684082,16402
2021-22,Harvey Elliott,2,0,2,0.16649200022220612,90,MC,Liverpool,Burnley,2,0,2021-08-21,7546,2021,0,0.2504729926586151,0,3,0,0.16649200022220612,0.9859499931335449,0.618369996547699,16386
2021-22,Harvey Elliott,1,0,0,0.0,6,Sub,Norwich,Liverpool,0,3,2021-08-14,7546,2021,0,0.0,0,0,0,0.0,0.0,0.0,16383
2021-22,Wesley Fofana,38,0,1,0.49965301156044006,90,DC,Leicester,Southampton,4,1,2022-05-22,7589,2021,0,0.0,0,0,0,0.49965301156044006,1.3588999509811401,1.3588999509811401,16752
2021-22,Wesley Fofana,37,0,0,0.0,90,DC,Chelsea,Leicester,1,1,2022-05-19,7589,2021,0,0.0,0,0,0,0.0,0.013386200182139874,0.013386200182139874,16639
2021-22,Wesley Fofana,37,0,0,0.0,90,DC,Watford,Leicester,1,5,2022-05-15,7589,2021,0,0.0,0,0,0,0.0,1.1569299697875977,1.1569299697875977,16738
2021-22,Wesley Fofana,36,0,0,0.0,90,DC,Leicester,Everton,1,2,2022-05-08,7589,2021,0,0.03604919835925102,0,2,0,0.0,0.2068839967250824,0.18762700259685516,16729
2021-22,Wesley Fofana,34,0,0,0.0,90,DC,Leicester,Aston Villa,0,0,2022-04-23,7589,2021,0,0.0,0,0,0,0.0,0.0,0.0,16709
2021-22,Wesley Fofana,33,0,1,0.03590159863233566,90,DC,Everton,Leicester,1,1,2022-04-20,7589,2021,0,0.0,0,0,0,0.03590159863233566,0.04413419961929321,0.04413419961929321,16547
2021-22,Wesley Fofana,31,0,1,0.03245529904961586,90,DC,Manchester United,Leicester,1,1,2022-04-02,7589,2021,0,0.0,0,0,0,0.03245529904961586,0.21952100098133087,0.21952100098133087,16679
2021-22,Max Aarons,38,0,1,0.031172700226306915,90,DR,Norwich,Tottenham,0,5,2022-05-22,7688,2021,0,0.0,0,0,0,0.031172700226306915,0.08575920015573502,0.0545864999294281,16755
2021-22,Max Aarons,37,0,0,0.0,90,DMR,Wolverhampton Wanderers,Norwich,1,1,2022-05-15,7688,2021,0,0.12362600117921829,1,2,0,0.0,0.12362600117921829,0.0,16736
2021-22,Max Aarons,36,0,0,0.0,90,DR,Leicester,Norwich,3,0,2022-05-11,7688,2021,0,0.0603456012904644,0,1,0,0.0,0.5785109996795654,0.5181649923324585,16582
2021-22,Max Aarons,36,0,0,0.0,90,DR,Norwich,West Ham,0,4,2022-05-08,7688,2021,0,0.0,0,0,0,0.0,0.0,0.0,16726
2021-22,Max Aarons,35,0,1,0.02275419980287552,90,DR,Aston Villa,Norwich,2,0,2022-04-30,7688,2021,0,0.07800190150737762,0,1,0,0.02275419980287552,0.17304199934005737,0.15028700232505798,16725
2021-22,Max Aarons,34,0,0,0.0,30,Sub,Norwich,Newcastle United,0,3,2022-04-23,7688,2021,0,0.080902598798275,0,1,0,0.0,0.080902598798275,0.080902598798275,16706
